,Restaurant,Cusines_all,price_for_one,location
20797,One For The Road,Continental,725.0,Whitefield
20798,One More Scoop, Ice Cream,100.0,Electronic City
20799,One More Scoop, Juices,100.0,Electronic City
20800,One More Scoop, Shake,100.0,Electronic City
20801,One More Scoop,Beverages,100.0,Electronic City
20802,One Plate Club Restaurant, Mughlai,200.0,KR Puram
20803,One Plate Club Restaurant,Biryani,200.0,KR Puram
20804,Onebite, Beverages,275.0,Electronic City
20805,Onebite, Pizza,275.0,Electronic City
20806,Onebite,Fast Food,275.0,Electronic City
20807,Onesta, Beverages,300.0,Ascendas Park Square
20808,Onesta, Beverages,300.0,JP Nagar
20809,Onesta, Beverages,300.0,Royal Meenakshi Mall
20810,Onesta, Beverages,300.0,Basaveshwara Nagar
20811,Onesta, Beverages,300.0,Indiranagar
20812,Onesta, Beverages,300.0,HSR
20813,Onesta, Beverages,300.0,Marathahalli
20814,Onesta, Beverages,300.0,Koramangala 5th Block
20815,Onesta, Beverages,300.0,Electronic City
20816,Onesta, Beverages,300.0,New BEL Road
20817,Onesta, Beverages,300.0,Kammanahalli
20818,Onesta, Beverages,300.0,Vijay Nagar
20819,Onesta, Desserts,300.0,Ascendas Park Square
20820,Onesta, Desserts,300.0,JP Nagar
20821,Onesta, Desserts,300.0,Royal Meenakshi Mall
20822,Onesta, Desserts,300.0,Basaveshwara Nagar
20823,Onesta, Desserts,300.0,Indiranagar
20824,Onesta, Desserts,300.0,HSR
20825,Onesta, Desserts,300.0,Marathahalli
20826,Onesta, Desserts,300.0,Koramangala 5th Block
20827,Onesta, Desserts,300.0,Electronic City
20828,Onesta, Desserts,300.0,New BEL Road
20829,Onesta, Desserts,300.0,Kammanahalli
20830,Onesta, Desserts,300.0,Vijay Nagar
20831,Onesta, Fast Food,300.0,Ascendas Park Square
20832,Onesta, Fast Food,300.0,JP Nagar
20833,Onesta, Fast Food,300.0,Royal Meenakshi Mall
20834,Onesta, Fast Food,300.0,Basaveshwara Nagar
20835,Onesta, Fast Food,300.0,Indiranagar
20836,Onesta, Fast Food,300.0,HSR
20837,Onesta, Fast Food,300.0,Marathahalli
20838,Onesta, Fast Food,300.0,Koramangala 5th Block
20839,Onesta, Fast Food,300.0,Electronic City
20840,Onesta, Fast Food,300.0,New BEL Road
20841,Onesta, Fast Food,300.0,Kammanahalli
20842,Onesta, Fast Food,300.0,Vijay Nagar
20843,Onesta, Pasta,300.0,Ascendas Park Square
20844,Onesta, Pasta,300.0,JP Nagar
20845,Onesta, Pasta,300.0,Royal Meenakshi Mall
20846,Onesta, Pasta,300.0,Basaveshwara Nagar
20847,Onesta, Pasta,300.0,Indiranagar
20848,Onesta, Pasta,300.0,HSR
20849,Onesta, Pasta,300.0,Marathahalli
20850,Onesta, Pasta,300.0,Koramangala 5th Block
20851,Onesta, Pasta,300.0,Electronic City
20852,Onesta, Pasta,300.0,New BEL Road
20853,Onesta, Pasta,300.0,Kammanahalli
20854,Onesta, Pasta,300.0,Vijay Nagar
20855,Onesta, Sandwich,300.0,Ascendas Park Square
20856,Onesta, Sandwich,300.0,JP Nagar
20857,Onesta, Sandwich,300.0,Royal Meenakshi Mall
20858,Onesta, Sandwich,300.0,Basaveshwara Nagar
20859,Onesta, Sandwich,300.0,Indiranagar
20860,Onesta, Sandwich,300.0,HSR
20861,Onesta, Sandwich,300.0,Marathahalli
20862,Onesta, Sandwich,300.0,Koramangala 5th Block
20863,Onesta, Sandwich,300.0,Electronic City
20864,Onesta, Sandwich,300.0,New BEL Road
20865,Onesta, Sandwich,300.0,Kammanahalli
20866,Onesta, Sandwich,300.0,Vijay Nagar
20867,Onesta,Pizza,300.0,Ascendas Park Square
20868,Onesta,Pizza,300.0,JP Nagar
20869,Onesta,Pizza,300.0,Royal Meenakshi Mall
20870,Onesta,Pizza,300.0,Basaveshwara Nagar
20871,Onesta,Pizza,300.0,Indiranagar
20872,Onesta,Pizza,300.0,HSR
20873,Onesta,Pizza,300.0,Marathahalli
20874,Onesta,Pizza,300.0,Koramangala 5th Block
20875,Onesta,Pizza,300.0,Electronic City
20876,Onesta,Pizza,300.0,New BEL Road
20877,Onesta,Pizza,300.0,Kammanahalli
20878,Onesta,Pizza,300.0,Vijay Nagar
20879,Ongole Tiffin Centre,South Indian,50.0,Marathahalli
20880,Only @ 69 & 99, Fast Food,100.0,Yeshwantpur
20881,Only @ 69 & 99, Pizza,100.0,Yeshwantpur
20882,Only @ 69 & 99,Sandwich,100.0,Yeshwantpur
20883,Only Maggi,Fast Food,100.0,Electronic City
20884,Only Punjabi, Beverages,100.0,Electronic City
20885,Only Punjabi, Mughlai,100.0,Electronic City
20886,Only Punjabi,North Indian,100.0,Electronic City
20887,Oota Bangalore, South Indian,500.0,Windmills Craftworks
20888,Oota Bangalore,Mangalorean,500.0,Windmills Craftworks
20889,Ooty Chocolates,Desserts,150.0,Indiranagar
20890,Orange Bake And Juice, Desserts,50.0,BTM
20891,Orange Bake And Juice,Bakery,50.0,BTM
20892,Orange Leaf Resturant, Beverages,300.0,Nagawara
20893,Orange Leaf Resturant, Biryani,300.0,Nagawara
20894,Orange Leaf Resturant, Chinese,300.0,Nagawara
20895,Orange Leaf Resturant, Fast Food,300.0,Nagawara
20896,Orange Leaf Resturant, Mughlai,300.0,Nagawara
20897,Orange Leaf Resturant, Shake,300.0,Nagawara
20898,Orange Leaf Resturant, South Indian,300.0,Nagawara
20899,Orange Leaf Resturant,North Indian,300.0,Nagawara
20900,Orange The Juice Generation, Beverages,100.0,Banashankari
20901,Orange The Juice Generation, Fast Food,100.0,Banashankari
20902,Orange The Juice Generation, Shake,100.0,Banashankari
20903,Orange The Juice Generation,Juices,100.0,Banashankari
20904,Orbis Restaurant, Arabian,375.0,ITPL Main Road
20905,Orbis Restaurant, Arabian,375.0,Brookefield
20906,Orbis Restaurant, Beverages,375.0,ITPL Main Road
20907,Orbis Restaurant, Beverages,375.0,Brookefield
20908,Orbis Restaurant, Biryani,375.0,ITPL Main Road
20909,Orbis Restaurant, Biryani,375.0,Brookefield
20910,Orbis Restaurant, Chinese,375.0,ITPL Main Road
20911,Orbis Restaurant, Chinese,375.0,Brookefield
20912,Orbis Restaurant, Desserts,375.0,ITPL Main Road
20913,Orbis Restaurant, Desserts,375.0,Brookefield
20914,Orbis Restaurant, North Indian,375.0,ITPL Main Road
20915,Orbis Restaurant, North Indian,375.0,Brookefield
20916,Orbis Restaurant,Mughlai,375.0,ITPL Main Road
20917,Orbis Restaurant,Mughlai,375.0,Brookefield
20918,Oru Vadakkan Cafe, Beverages,150.0,Koramangala 5th Block
20919,Oru Vadakkan Cafe, Biryani,150.0,Koramangala 5th Block
20920,Oru Vadakkan Cafe, Seafood,150.0,Koramangala 5th Block
20921,Oru Vadakkan Cafe, South Indian,150.0,Koramangala 5th Block
20922,Oru Vadakkan Cafe,Kerala,150.0,Koramangala 5th Block
20923,Osyummly, Beverages,150.0,HSR
20924,Osyummly, Biryani,150.0,HSR
20925,Osyummly, Pasta,150.0,HSR
20926,Osyummly,North Indian,150.0,HSR
20927,Oven Theory Pizza, Fast Food,350.0,BTM
20928,Oven Theory Pizza,Pizza,350.0,BTM
20929,Ovenstory Pizza, Fast Food,300.0,Indiranagar
20930,Ovenstory Pizza, Fast Food,300.0,Koramangala 1st Block
20931,Ovenstory Pizza, Fast Food,300.0,Jayanagar
20932,Ovenstory Pizza, Fast Food,300.0,Marathahalli
20933,Ovenstory Pizza, Fast Food,300.0,Whitefield
20934,Ovenstory Pizza, Fast Food,300.0,New BEL Road
20935,Ovenstory Pizza, Fast Food,300.0,Rajajinagar
20936,Ovenstory Pizza, Fast Food,300.0,Shanti Nagar
20937,Ovenstory Pizza, Fast Food,300.0,BTM
20938,Ovenstory Pizza, Fast Food,300.0,JP Nagar
20939,Ovenstory Pizza, Fast Food,300.0,Electronic City
20940,Ovenstory Pizza, Fast Food,300.0,Kammanahalli
20941,Ovenstory Pizza, Fast Food,300.0,Malleshwaram
20942,Ovenstory Pizza, Fast Food,300.0,Sarjapur Road
20943,Ovenstory Pizza, Fast Food,300.0,Old Airport Road
20944,Ovenstory Pizza, Fast Food,300.0,HSR
20945,Ovenstory Pizza, Fast Food,300.0,Bellandur
20946,Ovenstory Pizza, Fast Food,300.0,Banashankari
20947,Ovenstory Pizza, Fast Food,300.0,Bannerghatta Road
20948,Ovenstory Pizza,Pizza,300.0,Indiranagar
20949,Ovenstory Pizza,Pizza,300.0,Koramangala 1st Block
20950,Ovenstory Pizza,Pizza,300.0,Jayanagar
20951,Ovenstory Pizza,Pizza,300.0,Marathahalli
20952,Ovenstory Pizza,Pizza,300.0,Whitefield
20953,Ovenstory Pizza,Pizza,300.0,New BEL Road
20954,Ovenstory Pizza,Pizza,300.0,Rajajinagar
20955,Ovenstory Pizza,Pizza,300.0,Shanti Nagar
20956,Ovenstory Pizza,Pizza,300.0,BTM
20957,Ovenstory Pizza,Pizza,300.0,JP Nagar
20958,Ovenstory Pizza,Pizza,300.0,Electronic City
20959,Ovenstory Pizza,Pizza,300.0,Kammanahalli
20960,Ovenstory Pizza,Pizza,300.0,Malleshwaram
20961,Ovenstory Pizza,Pizza,300.0,Sarjapur Road
20962,Ovenstory Pizza,Pizza,300.0,Old Airport Road
20963,Ovenstory Pizza,Pizza,300.0,HSR
20964,Ovenstory Pizza,Pizza,300.0,Bellandur
20965,Ovenstory Pizza,Pizza,300.0,Banashankari
20966,Ovenstory Pizza,Pizza,300.0,Bannerghatta Road
20967,Oye Paratha - Makhan Mar Ke, Street Food,100.0,Kumaraswamy Layout
20968,Oye Paratha - Makhan Mar Ke,North Indian,100.0,Kumaraswamy Layout
20969,Oziano, Biryani,250.0,Marathahalli
20970,Oziano,Bengali,250.0,Marathahalli
20971,PK Foods, Beverages,100.0,Sarjapur Road
20972,PK Foods, Chinese,100.0,Sarjapur Road
20973,PK Foods, Ice Cream,100.0,Sarjapur Road
20974,PK Foods, South Indian,100.0,Sarjapur Road
20975,PK Foods,Biryani,100.0,Sarjapur Road
20976,PMS Redchillies Curries Point, Chinese,200.0,New BEL Road
20977,PMS Redchillies Curries Point, South Indian,200.0,New BEL Road
20978,PMS Redchillies Curries Point,Biryani,200.0,New BEL Road
20979,PVR Café, Beverages,200.0,ITPL Main Road
20980,PVR Café, Beverages,200.0,Nagawara
20981,PVR Café, Beverages,200.0,Vega City
20982,PVR Café, Beverages,200.0,Orion Mall
20983,PVR Café, Beverages,200.0,Yeshwantpur
20984,PVR Café, Beverages,200.0,GT World Mall
20985,PVR Café, Fast Food,200.0,ITPL Main Road
20986,PVR Café, Fast Food,200.0,Nagawara
20987,PVR Café, Fast Food,200.0,Vega City
20988,PVR Café, Fast Food,200.0,Orion Mall
20989,PVR Café, Fast Food,200.0,Yeshwantpur
20990,PVR Café, Fast Food,200.0,GT World Mall
20991,PVR Café, Momos,200.0,ITPL Main Road
20992,PVR Café, Momos,200.0,Nagawara
20993,PVR Café, Momos,200.0,Vega City
20994,PVR Café, Momos,200.0,Orion Mall
20995,PVR Café, Momos,200.0,Yeshwantpur
20996,PVR Café, Momos,200.0,GT World Mall
20997,PVR Café, Sandwich,200.0,ITPL Main Road
20998,PVR Café, Sandwich,200.0,Nagawara
20999,PVR Café, Sandwich,200.0,Vega City
21000,PVR Café, Sandwich,200.0,Orion Mall
21001,PVR Café, Sandwich,200.0,Yeshwantpur
21002,PVR Café, Sandwich,200.0,GT World Mall
21003,PVR Café,Burger,200.0,ITPL Main Road
21004,PVR Café,Burger,200.0,Nagawara
21005,PVR Café,Burger,200.0,Vega City
21006,PVR Café,Burger,200.0,Orion Mall
21007,PVR Café,Burger,200.0,Yeshwantpur
21008,PVR Café,Burger,200.0,GT World Mall
21009,PVR Café,Fast Food,200.0,ITPL Main Road
21010,PVR Café,Fast Food,200.0,Nagawara
21011,PVR Café,Fast Food,200.0,Vega City
21012,PVR Café,Fast Food,200.0,Orion Mall
21013,PVR Café,Fast Food,200.0,Yeshwantpur
21014,PVR Café,Fast Food,200.0,GT World Mall
21015,Paakashala, Beverages,178.125,MG Road
21016,Paakashala, Beverages,178.125,Malleshwaram
21017,Paakashala, Beverages,178.125,Jayanagar
21018,Paakashala, Beverages,178.125,New BEL Road
21019,Paakashala, Beverages,178.125,Indiranagar
21020,Paakashala, Beverages,178.125,Ulsoor
21021,Paakashala, Beverages,178.125,JP Nagar
21022,Paakashala, Beverages,178.125,Jayanagar
21023,Paakashala, Biryani,178.125,MG Road
21024,Paakashala, Biryani,178.125,Malleshwaram
21025,Paakashala, Biryani,178.125,Jayanagar
21026,Paakashala, Biryani,178.125,New BEL Road
21027,Paakashala, Biryani,178.125,Indiranagar
21028,Paakashala, Biryani,178.125,Ulsoor
21029,Paakashala, Biryani,178.125,JP Nagar
21030,Paakashala, Biryani,178.125,Jayanagar
21031,Paakashala, Chinese,178.125,MG Road
21032,Paakashala, Chinese,178.125,Malleshwaram
21033,Paakashala, Chinese,178.125,Jayanagar
21034,Paakashala, Chinese,178.125,New BEL Road
21035,Paakashala, Chinese,178.125,Indiranagar
21036,Paakashala, Chinese,178.125,Ulsoor
21037,Paakashala, Chinese,178.125,JP Nagar
21038,Paakashala, Chinese,178.125,Jayanagar
21039,Paakashala, Desserts,178.125,MG Road
21040,Paakashala, Desserts,178.125,Malleshwaram
21041,Paakashala, Desserts,178.125,Jayanagar
21042,Paakashala, Desserts,178.125,New BEL Road
21043,Paakashala, Desserts,178.125,Indiranagar
21044,Paakashala, Desserts,178.125,Ulsoor
21045,Paakashala, Desserts,178.125,JP Nagar
21046,Paakashala, Desserts,178.125,Jayanagar
21047,Paakashala, Fast Food,178.125,MG Road
21048,Paakashala, Fast Food,178.125,Malleshwaram
21049,Paakashala, Fast Food,178.125,Jayanagar
21050,Paakashala, Fast Food,178.125,New BEL Road
21051,Paakashala, Fast Food,178.125,Indiranagar
21052,Paakashala, Fast Food,178.125,Ulsoor
21053,Paakashala, Fast Food,178.125,JP Nagar
21054,Paakashala, Fast Food,178.125,Jayanagar
21055,Paakashala, Ice Cream,178.125,MG Road
21056,Paakashala, Ice Cream,178.125,Malleshwaram
21057,Paakashala, Ice Cream,178.125,Jayanagar
21058,Paakashala, Ice Cream,178.125,New BEL Road
21059,Paakashala, Ice Cream,178.125,Indiranagar
21060,Paakashala, Ice Cream,178.125,Ulsoor
21061,Paakashala, Ice Cream,178.125,JP Nagar
21062,Paakashala, Ice Cream,178.125,Jayanagar
21063,Paakashala, Juices,178.125,MG Road
21064,Paakashala, Juices,178.125,Malleshwaram
21065,Paakashala, Juices,178.125,Jayanagar
21066,Paakashala, Juices,178.125,New BEL Road
21067,Paakashala, Juices,178.125,Indiranagar
21068,Paakashala, Juices,178.125,Ulsoor
21069,Paakashala, Juices,178.125,JP Nagar
21070,Paakashala, Juices,178.125,Jayanagar
21071,Paakashala, North Indian,178.125,MG Road
21072,Paakashala, North Indian,178.125,Malleshwaram
21073,Paakashala, North Indian,178.125,Jayanagar
21074,Paakashala, North Indian,178.125,New BEL Road
21075,Paakashala, North Indian,178.125,Indiranagar
21076,Paakashala, North Indian,178.125,Ulsoor
21077,Paakashala, North Indian,178.125,JP Nagar
21078,Paakashala, North Indian,178.125,Jayanagar
21079,Paakashala, Shake,178.125,MG Road
21080,Paakashala, Shake,178.125,Malleshwaram
21081,Paakashala, Shake,178.125,Jayanagar
21082,Paakashala, Shake,178.125,New BEL Road
21083,Paakashala, Shake,178.125,Indiranagar
21084,Paakashala, Shake,178.125,Ulsoor
21085,Paakashala, Shake,178.125,JP Nagar
21086,Paakashala, Shake,178.125,Jayanagar
21087,Paakashala, Street Food,178.125,MG Road
21088,Paakashala, Street Food,178.125,Malleshwaram
21089,Paakashala, Street Food,178.125,Jayanagar
21090,Paakashala, Street Food,178.125,New BEL Road
21091,Paakashala, Street Food,178.125,Indiranagar
21092,Paakashala, Street Food,178.125,Ulsoor
21093,Paakashala, Street Food,178.125,JP Nagar
21094,Paakashala, Street Food,178.125,Jayanagar
21095,Paakashala,North Indian,178.125,MG Road
21096,Paakashala,North Indian,178.125,Malleshwaram
21097,Paakashala,North Indian,178.125,Jayanagar
21098,Paakashala,North Indian,178.125,New BEL Road
21099,Paakashala,North Indian,178.125,Indiranagar
21100,Paakashala,North Indian,178.125,Ulsoor
21101,Paakashala,North Indian,178.125,JP Nagar
21102,Paakashala,North Indian,178.125,Jayanagar
21103,Paakashala,South Indian,178.125,MG Road
21104,Paakashala,South Indian,178.125,Malleshwaram
21105,Paakashala,South Indian,178.125,Jayanagar
21106,Paakashala,South Indian,178.125,New BEL Road
21107,Paakashala,South Indian,178.125,Indiranagar
21108,Paakashala,South Indian,178.125,Ulsoor
21109,Paakashala,South Indian,178.125,JP Nagar
21110,Paakashala,South Indian,178.125,Jayanagar
21111,Paanoor Restaurant & Cafe, Chinese,125.0,Hennur
21112,Paanoor Restaurant & Cafe, Sichuan,125.0,Hennur
21113,Paanoor Restaurant & Cafe, South Indian,125.0,Hennur
21114,Paanoor Restaurant & Cafe,Biryani,125.0,Hennur
21115,Pablo's, Juices,100.0,KR Puram
21116,Pablo's,Sandwich,100.0,KR Puram
21117,Pablo's By Living Food, Juices,100.0,JP Nagar
21118,Pablo's By Living Food,Sandwich,100.0,JP Nagar
21119,Pabrai's Fresh & Naturelle Icecreams, Desserts,100.0,Brigade Road
21120,Pabrai's Fresh & Naturelle Icecreams,Ice Cream,100.0,Brigade Road
21121,Pac-Man Bbq,BBQ,100.0,Peenya
21122,Paddu Corner,South Indian,83.33333333333333,Banaswadi
21123,Paddu Corner,South Indian,83.33333333333333,Nagawara
21124,Paddu Corner,South Indian,83.33333333333333,Electronic City
21125,Pahilwani Handi, North Indian,175.0,Shivajinagar
21126,Pahilwani Handi, South Indian,175.0,Shivajinagar
21127,Pahilwani Handi,Biryani,175.0,Shivajinagar
21128,Pai Vihar, Beverages,150.0,Vasanth Nagar
21129,Pai Vihar, Beverages,150.0,City Market
21130,Pai Vihar, Biryani,150.0,Vasanth Nagar
21131,Pai Vihar, Biryani,150.0,City Market
21132,Pai Vihar, Chinese,150.0,Vasanth Nagar
21133,Pai Vihar, Chinese,150.0,City Market
21134,Pai Vihar, Desserts,150.0,Vasanth Nagar
21135,Pai Vihar, Desserts,150.0,City Market
21136,Pai Vihar, Fast Food,150.0,Vasanth Nagar
21137,Pai Vihar, Fast Food,150.0,City Market
21138,Pai Vihar, North Indian,150.0,Vasanth Nagar
21139,Pai Vihar, North Indian,150.0,City Market
21140,Pai Vihar, Street Food,150.0,Vasanth Nagar
21141,Pai Vihar, Street Food,150.0,City Market
21142,Pai Vihar,South Indian,150.0,Vasanth Nagar
21143,Pai Vihar,South Indian,150.0,City Market
21144,Pakka Andhra Curry's, Biryani,150.0,Bommanahalli
21145,Pakka Andhra Curry's,Andhra,150.0,Bommanahalli
21146,Pakka Mane Uta, Beverages,100.0,Whitefield
21147,Pakka Mane Uta, Desserts,100.0,Whitefield
21148,Pakka Mane Uta, North Indian,100.0,Whitefield
21149,Pakka Mane Uta, Shake,100.0,Whitefield
21150,Pakka Mane Uta,South Indian,100.0,Whitefield
21151,Pallavi North Indian Veg Restaurant, Chinese,200.0,JP Nagar
21152,Pallavi North Indian Veg Restaurant, Sichuan,200.0,JP Nagar
21153,Pallavi North Indian Veg Restaurant,North Indian,200.0,JP Nagar
21154,Pallavi Restaurant, Chinese,200.0,Electronic City
21155,Pallavi Restaurant, Chinese,200.0,Bannerghatta Road
21156,Pallavi Restaurant, North Indian,200.0,Electronic City
21157,Pallavi Restaurant, North Indian,200.0,Bannerghatta Road
21158,Pallavi Restaurant, Sichuan,200.0,Electronic City
21159,Pallavi Restaurant, Sichuan,200.0,Bannerghatta Road
21160,Pallavi Restaurant,Chinese,200.0,Electronic City
21161,Pallavi Restaurant,Chinese,200.0,Bannerghatta Road
21162,Pallavi Restaurant,North Indian,200.0,Electronic City
21163,Pallavi Restaurant,North Indian,200.0,Bannerghatta Road
21164,Pammi Auntie's Kitchen, Mughlai,200.0,Marathahalli
21165,Pammi Auntie's Kitchen,North Indian,200.0,Marathahalli
21166,Pancakes By Knight Bite,Desserts,150.0,Marathahalli
21167,Panchayat, Desserts,200.0,Whitefield
21168,Panchayat,North Indian,200.0,Whitefield
21169,Panda Momos, Asian,300.0,JP Nagar
21170,Panda Momos, Asian,300.0,New BEL Road
21171,Panda Momos, Beverages,300.0,JP Nagar
21172,Panda Momos, Beverages,300.0,New BEL Road
21173,Panda Momos, Desserts,300.0,JP Nagar
21174,Panda Momos, Desserts,300.0,New BEL Road
21175,Panda Momos, Tibetan,300.0,JP Nagar
21176,Panda Momos, Tibetan,300.0,New BEL Road
21177,Panda Momos,Momos,300.0,JP Nagar
21178,Panda Momos,Momos,300.0,New BEL Road
21179,Panda Nation, Momos,150.0,Banashankari
21180,Panda Nation, Sichuan,150.0,Banashankari
21181,Panda Nation, Thai,150.0,Banashankari
21182,Panda Nation,Chinese,150.0,Banashankari
21183,Paneer Shaneer,North Indian,200.0,HSR
21184,Pani Puri Time, Fast Food,100.0,Banashankari
21185,Pani Puri Time,Street Food,100.0,Banashankari
21186,Papa Roll's, Beverages,100.0,Yeshwantpur
21187,Papa Roll's, Chinese,100.0,Yeshwantpur
21188,Papa Roll's, Momos,100.0,Yeshwantpur
21189,Papa Roll's, North Indian,100.0,Yeshwantpur
21190,Papa Roll's, Rolls,100.0,Yeshwantpur
21191,Papa Roll's, Street Food,100.0,Yeshwantpur
21192,Papa Roll's,Fast Food,100.0,Yeshwantpur
21193,Pappu BC,Biryani,200.0,Shivajinagar
21194,Pappu Chaiwalla, Beverages,175.0,Yelahanka
21195,Pappu Chaiwalla, Fast Food,175.0,Yelahanka
21196,Pappu Chaiwalla, Shake,175.0,Yelahanka
21197,Pappu Chaiwalla, Street Food,175.0,Yelahanka
21198,Pappu Chaiwalla,North Indian,175.0,Yelahanka
21199,Paradise Biryani, Kebab,350.0,Marathahalli
21200,Paradise Biryani, Kebab,350.0,Hebbal
21201,Paradise Biryani, Kebab,350.0,HSR
21202,Paradise Biryani, Kebab,350.0,Rajajinagar
21203,Paradise Biryani, Kebab,350.0,Electronic City
21204,Paradise Biryani, Kebab,350.0,Whitefield
21205,Paradise Biryani, Kebab,350.0,JP Nagar
21206,Paradise Biryani, North Indian,350.0,Marathahalli
21207,Paradise Biryani, North Indian,350.0,Hebbal
