,restaurant_id,Name,Rating,cusines,delivery_review_number,location,Longitude,Latitude,Restaurant_link,price_for_one
24,25,A1 Chicken Biryani Point,0.0,"Biryani, North Indian",1,RT Nagar,77.595715,13.0227204,https://www.zomato.com/bangalore/a1-chicken-biryani-point-rt-nagar-bangalore/order,150
25,26,Hiyar Majhe Kolkata,3.9,"Bengali, North Indian, Chinese, Biryani",3758,Electronic City,77.64825296,12.8487599,https://www.zomato.com/bangalore/hiyar-majhe-kolkata-electronic-city-bangalore/order,150
26,27,Potful - Claypot Biryanis,4.1,"Biryani, Kebab, Mughlai, North Indian, Desserts, Beverages",5237,Koramangala 1st Block,77.6308832,12.9275886,https://www.zomato.com/bangalore/potful-claypot-biryanis-koramangala-1st-block-bangalore/order,350
27,28,Hakka Box,4.0,"Chinese, Thai, Momos, Seafood, Sichuan",328,Hebbal,77.5919,13.0382184,https://www.zomato.com/bangalore/hakka-box-hebbal-bangalore/order,250
28,29,Cake Bite,3.6,"Bakery, Desserts, Fast Food",341,Jayanagar,77.5824229,12.9292731,https://www.zomato.com/bangalore/cake-bite-jayanagar-bangalore/order,200
29,30,Aarya Home Made,0.0,"North Indian, Chinese, South Indian, Andhra",0,Marathahalli,77.6984163,12.9552572,https://www.zomato.com/bangalore/aarya-home-made-marathahalli-bangalore/order,200
30,31,Sanchez,3.7,"Mexican, Tex-Mex, Beverages",278,UB City,77.59620032,12.97229145,https://www.zomato.com/bangalore/sanchez-lavelle-road/order,1100
31,32,Sardar Ji Ka Dhaba,0.0,"North Indian, Kebab",0,Marathahalli,77.6984163,12.9552572,https://www.zomato.com/bangalore/sardar-ji-ka-dhaba-marathahalli-bangalore/order,300
32,33,Cake Boutique,0.0,"Bakery, Desserts",0,Jalahalli,77.5483803,13.0464531,https://www.zomato.com/bangalore/cake-boutique-jalahalli-bangalore/order,400
33,34,Veruthe Oru Thattukada,4.0,"Kerala, South Indian",2861,Bannerghatta Road,77.6041899,12.9521804,https://www.zomato.com/bangalore/veruthe-oru-thattukada-bannerghatta-road/order,150
34,35,Bhartiya Jalpan,3.8,"North Indian, Street Food, Rajasthani, Bengali, Mithai, Beverages, Desserts",2005,Commercial Street,77.6082954,12.9822323,https://www.zomato.com/bangalore/bhartiya-jalpan-commercial-street-bangalore/order,350
35,36,Champaran Meat House,3.7,"North Indian, Bihari",1476,HSR,77.6398674,12.9092342,https://www.zomato.com/bangalore/champaran-meat-house-hsr-bangalore/order,150
36,37,Kwality Wall’s Frozen Dessert And Ice Cream Shop,4.4,"Ice Cream, Desserts",301,Marathahalli,77.6984163,12.9552572,https://www.zomato.com/bangalore/kwality-walls-frozen-dessert-and-ice-cream-shop-9-marathahalli-bangalore/order,100
37,38,The Masala Bay Leaf,3.9,"North Indian, Biryani",50,Kalyan Nagar,77.6403368,13.0221416,https://www.zomato.com/bangalore/the-masala-bay-leaf-kalyan-nagar-bangalore/order,150
38,1,Itminaan Matka Biryani - Slow Cooked,3.8,"Biryani, North Indian, Desserts",62,City Market,77.57627054,12.965718,https://www.zomato.com/bangalore/itminaan-matka-biryani-slow-cooked-city-market-bangalore/order,250
39,39,Slurpy Shakes,3.7,"Beverages, Burger, Fast Food, Bakery, Shake",678,Kalyan Nagar,77.6403368,13.0221416,https://www.zomato.com/bangalore/slurpy-shakes-kalyan-nagar-bangalore/order,200
40,40,EatFit,4.1,"Healthy Food, North Indian, Pizza, Burger, Pasta, Biryani, Chinese, Beverages",1516,Cunningham Road,77.5970428,12.9845781,https://www.zomato.com/bangalore/eatfit-cunningham-road-bangalore/order,200
41,41,Chai Point,4.2,"North Indian, Street Food, Fast Food, Biryani, Desserts, Tea, Beverages",3916,Banashankari,77.59445195,12.96528325,https://www.zomato.com/bangalore/chai-point-banashankari-bangalore/order,200
42,42,New Cake Of The Day,2.5,Bakery,36,Sanjay Nagar,77.6958748,12.9578658,https://www.zomato.com/bangalore/new-cake-of-the-day-sanjay-nagar-bangalore/order,125
43,43,Taste Of Malabar,3.5,"Kerala, North Indian, Chinese, Mughlai, Arabian, Shake, Sichuan",155,New BEL Road,77.564105,13.0393922,https://www.zomato.com/bangalore/taste-of-malabar-new-bel-road-bangalore/order,150
44,44,EasyBites by Empire,3.7,"Burger, Fast Food, Beverages",1787,Koramangala 5th Block,77.6189768,12.9348429,https://www.zomato.com/bangalore/easybites-by-empire-koramangala-5th-block-bangalore/order,100
45,45,Kanti Sweets,4.3,"Mithai, Street Food",3154,Indiranagar,77.6404672,12.9732913,https://www.zomato.com/bangalore/kanti-sweets-indiranagar/order,50
46,46,Patiala NH 44,4.3,"North Indian, Chinese, Beverages, Sichuan",746,Basavanagudi,77.5755021,12.9417261,https://www.zomato.com/bangalore/patiala-nh-44-basavanagudi-bangalore/order,400
47,47,SLAY Coffee,4.1,Coffee,1426,Kammanahalli,77.6377094,13.0093455,https://www.zomato.com/bangalore/slay-coffee-kammanahalli-bangalore/order,200
48,48,Biryani Trip - Destination Hyderabad,4.2,"Biryani, Mughlai, Hyderabadi",2429,Koramangala 6th Block,77.6238477,12.9390255,https://www.zomato.com/bangalore/biryani-trip-destination-hyderabad-koramangala-6th-block-bangalore/order,300
49,49,Pizza Paradise,4.0,"Pizza, Fast Food",43,Jalahalli,77.5483803,13.0464531,https://www.zomato.com/bangalore/pizza-paradise-3-jalahalli-bangalore/order,150
50,50,Masti Masala,4.2,"North Indian, Chinese, Fast Food, Beverages",5023,Rajajinagar,77.554883,12.9882338,https://www.zomato.com/bangalore/masti-masala-rajajinagar/order,250
51,51,Third Wave Coffee,4.3,"Cafe, Coffee, Fast Food, Beverages",366,Bannerghatta Road,77.6041899,12.9521804,https://www.zomato.com/bangalore/third-wave-coffee-bannerghatta-road-bangalore/order,250
52,52,Cookie Man,4.2,Bakery,361,Vega City,77.60114314,12.90748805,https://www.zomato.com/bangalore/cookie-man-bannerghatta-road-bangalore/order,150
53,53,Burgers@59,4.0,"Burger, Fast Food",54,Whitefield,77.7497448,12.9696365,https://www.zomato.com/bangalore/burgers@59-whitefield-bangalore/order,100
54,54,The Bangalore Bakery,3.7,"Cafe, Bakery, Fast Food",27,Malleshwaram,77.5703253,13.0027353,https://www.zomato.com/bangalore/the-bangalore-bakery-malleshwaram-bangalore/order,250
55,55,Sri Ruchi Restuarant,3.9,"Street Food, Mughlai, North Indian, Biryani, Chinese, Beverages",6582,Banaswadi,77.6518539,13.0141618,https://www.zomato.com/bangalore/sri-ruchi-restuarant-banaswadi-bangalore/order,200
56,56,Hokart - Kolkata Kati King Rolls And Momos,3.3,Rolls,16,BTM,77.60456543,12.91127585,https://www.zomato.com/bangalore/hokart-kolkata-kati-king-rolls-and-momos-btm-bangalore/order,150
57,57,Shaap,3.8,"Kerala, Seafood",1624,Indiranagar,77.6404672,12.9732913,https://www.zomato.com/bangalore/shaap-indiranagar/order,250
58,58,House Of Juice,3.9,"Juices, Beverages",225,Varthur Main Road,77.7471103,12.9413238,https://www.zomato.com/bangalore/house-of-juice-varthur-main-road-whitefield-bangalore/order,150
59,59,Rolls On Wheels,4.1,"Rolls, Fast Food, Chinese",3207,HSR,77.6398674,12.9092342,https://www.zomato.com/bangalore/rolls-on-wheels-hsr-bangalore/order,150
60,60,New Shiva Sagar,4.0,"South Indian, Chinese",122,Sarjapur Road,77.6653284,12.920441,https://www.zomato.com/bangalore/new-shiva-sagar-sarjapur-road-bangalore/order,100
61,61,Golden Chaats,3.5,Street Food,92,Sarjapur Road,77.6653284,12.920441,https://www.zomato.com/bangalore/golden-chaats-sarjapur-road-bangalore/order,100
62,62,Srinidhi Upachar,4.0,"South Indian, Chinese, Shake, Sichuan",636,Banaswadi,77.6518539,13.0141618,https://www.zomato.com/bangalore/srinidhi-upachar-banaswadi/order,150
63,63,Punjabi Paratha Center,4.0,North Indian,67,Thippasandra,77.6509982,12.973936,https://www.zomato.com/bangalore/punjabi-paratha-center-thippasandra-bangalore/order,150
64,64,Cheesecakes By CakeZone,0.0,"Bakery, Desserts, Beverages, Ice Cream, Juices, Bengali, Mithai",3,Banashankari,77.59445195,12.96528325,https://www.zomato.com/bangalore/cheesecakes-by-cakezone-banashankari-bangalore/order,250
65,65,Haka,4.0,"Chinese, Momos",506,Electronic City,77.64825296,12.8487599,https://www.zomato.com/bangalore/haka-electronic-city-bangalore/order,300
66,66,MDP Coffee House,3.8,"South Indian, Beverages",3895,Electronic City,77.64825296,12.8487599,https://www.zomato.com/bangalore/mdp-coffee-house-electronic-city-bangalore/order,100
67,67,Bombay 99 Variety Dosa And Juice,0.0,"South Indian, Shake",3,BTM,77.60456543,12.91127585,https://www.zomato.com/bangalore/bombay-99-variety-dosa-and-juice-btm-bangalore/order,150
68,68,Texas Burgers,4.0,"Burger, Fast Food, Beverages",3239,Bommanahalli,77.6239038,12.9089453,https://www.zomato.com/bangalore/texas-burgers-bommanahalli-bangalore/order,200
69,69,Pork@Night,3.3,"North Indian, Chinese, Naga, Biryani",77,Whitefield,77.7497448,12.9696365,https://www.zomato.com/bangalore/pork@night-3-whitefield-bangalore/order,250
70,70,Bismillah Hotel,4.2,"Biryani, North Indian, Chinese, South Indian, Mughlai",7,HSR,77.6398674,12.9092342,https://www.zomato.com/bangalore/bismillah-hotel-1-hsr-bangalore/order,200
71,71,California Burrito,4.1,"Mexican, Fast Food, Beverages",3660,Sigma Mall,77.59479879,12.98825765,https://www.zomato.com/bangalore/california-burrito-cunningham-road/order,150
72,72,Drooling Delight Restaurant,4.0,"North Indian, Chinese, Sichuan",22,Electronic City,77.64825296,12.8487599,https://www.zomato.com/bangalore/drooling-delight-restaurant-electronic-city-bangalore/order,150
73,73,Dande's Hyderabad Biryani,3.6,"Andhra, North Indian, Chinese",682,New BEL Road,77.564105,13.0393922,https://www.zomato.com/bangalore/dandes-hyderabad-biryani-new-bel-road-bangalore/order,200
74,74,Gudbud,4.2,"Ice Cream, Shake, Beverages",4220,Ejipura,77.6269144,12.945245,https://www.zomato.com/bangalore/gudbud-ejipura-bangalore/order,150
75,75,Godavari Tales,3.6,Biryani,248,Brookefield,77.7168891,12.9668213,https://www.zomato.com/bangalore/godavari-tales-brookefield-bangalore/order,300
76,76,Chhotu Chai Point,3.8,"Street Food, Burger, Sandwich",38,Banaswadi,77.6518539,13.0141618,https://www.zomato.com/bangalore/chhotu-chai-point-banaswadi-bangalore/order,100
77,77,Basmati Biriyani Nation,3.4,"Biryani, Mughlai, Fast Food, Desserts",8419,Whitefield,77.7497448,12.9696365,https://www.zomato.com/bangalore/basmati-biriyani-nation-whitefield-bangalore/order,200
78,78,KFC,3.7,"Burger, Fast Food, Biryani, Desserts, Beverages",14400,Marathahalli,77.6984163,12.9552572,https://www.zomato.com/bangalore/kfc-marathahalli/order,200
79,79,Pork Dine Out,3.5,"North Indian, Chinese",104,Whitefield,77.7497448,12.9696365,https://www.zomato.com/bangalore/pork-dine-out-whitefield-bangalore/order,200
80,80,FreshMenu,3.8,"Continental, Healthy Food, Fast Food, Burger, Sandwich, Chinese, Pasta, Beverages",21900,Bellandur,77.6782471,12.93103185,https://www.zomato.com/FreshMenuSarjapur/order,250
81,81,Mani's Dum Biryani,4.1,"Biryani, Kebab",10800,Koramangala 5th Block,77.6189768,12.9348429,https://www.zomato.com/manis/order,375
82,82,Truffles,4.2,"Burger, American, Bakery, Italian, Oriental, Continental, Beverages, Desserts",1945,New BEL Road,77.564105,13.0393922,https://www.zomato.com/bangalore/truffles-new-bel-road/order,450
83,83,LeanCrust Pizza- ThinCrust Experts,4.2,"Pizza, Fast Food, Beverages, Desserts",327,Banashankari,77.59445195,12.96528325,https://www.zomato.com/bangalore/leancrust-pizza-thincrust-experts-banashankari-bangalore/order,400
84,84,New Krishna Sagar,4.0,"South Indian, North Indian, Beverages, Chinese, Shake",23600,Jakkur,77.6068938,13.0784743,https://www.zomato.com/bangalore/new-krishna-sagar-jakkur/order,150
85,85,Saffron Vegetarian Cuisine,4.1,"North Indian, Chinese, Mexican",2446,Banaswadi,77.6518539,13.0141618,https://www.zomato.com/bangalore/saffron-vegetarian-cuisine-banaswadi/order,350
86,65,Haka,4.1,"Chinese, Asian, Momos",417,Rajajinagar,77.554883,12.9882338,https://www.zomato.com/bangalore/haka-rajajinagar-bangalore/order,300
87,86,Desserted,4.2,"Cafe, Bakery, Italian, Fast Food, Sandwich, Pasta, Desserts",90,Vasanth Nagar,77.58516878,12.98872125,https://www.zomato.com/bangalore/desserted-vasanth-nagar/order,375
88,87,Tummy Full,4.0,South Indian,945,Whitefield,77.7497448,12.9696365,https://www.zomato.com/bangalore/tummy-full-whitefield-bangalore/order,100
89,88,Mahadev Sweets & Chaats,3.6,"Mithai, Street Food",928,Hebbal,77.5919,13.0382184,https://www.zomato.com/bangalore/mahadev-sweets-chaats-hebbal-bangalore/order,100
90,89,Yummy Momos,4.0,"Momos, Chinese, Seafood, Sichuan",377,Kaggadasapura,77.6790908,12.9846713,https://www.zomato.com/bangalore/yummy-momos-kaggadasapura-bangalore/order,150
91,90,Zomoz - The Momo Company,4.1,"Momos, Fast Food",746,Sarjapur Road,77.6653284,12.920441,https://www.zomato.com/bangalore/zomoz-the-momo-company-sarjapur-road-bangalore/order,200
92,91,Parampara - The Veg Kitchen,3.9,"North Indian, Chinese, Street Food, Desserts",4020,Electronic City,77.64825296,12.8487599,https://www.zomato.com/bangalore/parampara-the-veg-kitchen-electronic-city-bangalore/order,175
93,92,Krispy Kreme,4.5,"Desserts, Beverages",888,Richmond Road,77.6068229,12.9662452,https://www.zomato.com/bangalore/krispy-kreme-richmond-road/order,200
94,93,Lakshmi Refreshments,0.0,"South Indian, Street Food",16,Electronic City,77.64825296,12.8487599,https://www.zomato.com/bangalore/lakshmi-refreshments-electronic-city-bangalore/order,50
95,94,All Day Breakfast,0.0,South Indian,8,Koramangala 1st Block,77.6308832,12.9275886,https://www.zomato.com/bangalore/all-day-breakfast-koramangala-1st-block-bangalore/order,150
96,95,Donne Biriyani Angadi Mane,4.1,"South Indian, Biryani",3065,Rajajinagar,77.554883,12.9882338,https://www.zomato.com/bangalore/donne-biriyani-angadi-mane-rajajinagar-bangalore/order,125
97,96,Raaj's Dakshin Ruchi,4.0,South Indian,35,Rajajinagar,77.554883,12.9882338,https://www.zomato.com/bangalore/raajs-dakshin-ruchi-1-rajajinagar-bangalore/order,100
98,97,Absolute Shawarma,4.0,"Lebanese, Rolls",1244,Kumaraswamy Layout,77.5553179,12.9081487,https://www.zomato.com/bangalore/absolute-shawarma-kumaraswamy-layout-bangalore/order,100
99,98,Domino's Pizza,3.6,"Pizza, Fast Food, Desserts, Beverages",1965,MG Road,77.6067902,12.9755264,https://www.zomato.com/bangalore/dominos-pizza-1-mg-road/order,200
100,99,Express By ABs,3.6,"North Indian, Biryani, BBQ",361,Yeshwantpur,77.5529215,13.02383,https://www.zomato.com/bangalore/express-by-abs-yeshwantpur-bangalore/order,400
101,100,The Twenty Handmade Chocolates,4.0,Desserts,40,JP Nagar,77.5782713,12.9072515,https://www.zomato.com/bangalore/the-twenty-handmade-chocolates-jp-nagar-bangalore/order,150
102,101,Swathi Restaurant,4.2,"Mangalorean, North Indian, Chinese",2491,JP Nagar,77.5782713,12.9072515,https://www.zomato.com/bangalore/swathi-restaurant-jp-nagar-bangalore/order,175
103,102,Bramhin's Homely Foods,0.0,South Indian,8,Bannerghatta Road,77.6041899,12.9521804,https://www.zomato.com/bangalore/bramhins-homely-foods-bannerghatta-road-bangalore/order,100
104,103,Hasanamba Benne Dose,0.0,"South Indian, Street Food, Chinese",0,Sahakara Nagar,77.58006135,13.0621474,https://www.zomato.com/bangalore/hasanamba-benne-dose-sahakara-nagar-bangalore/order,50
105,104,Amazing Kati Rolls 'N' More,3.7,"Rolls, Fast Food, Street Food",1754,BTM,77.60456543,12.91127585,https://www.zomato.com/bangalore/amazing-kati-rolls-n-more-btm-bangalore/order,150
106,105,The Old Champaran Meat House,3.5,North Indian,394,Bommanahalli,77.6239038,12.9089453,https://www.zomato.com/bangalore/the-old-champaran-meat-house-bommanahalli-bangalore/order,200
107,106,Tandoori Cha,4.0,"Street Food, Beverages",63,Bommasandra,77.6916113,12.8162443,https://www.zomato.com/bangalore/tandoori-cha-bommasandra-bangalore/order,75
108,107,Gilly's Restobar,3.4,"North Indian, European, Bar Food",67,Bannerghatta Road,77.6041899,12.9521804,https://www.zomato.com/bangalore/gillys-restobar-bannerghatta-road-bangalore/order,750
109,108,Sankalp Reddy Restaurant,3.6,"South Indian, Andhra, Biryani",5217,Electronic City,77.64825296,12.8487599,https://www.zomato.com/bangalore/sankalp-reddy-restaurant-electronic-city-bangalore/order,150
110,109,Aliyans Cafe,4.1,South Indian,527,Peenya,77.5273253,13.0329419,https://www.zomato.com/bangalore/aliyans-cafe-peenya-bangalore/order,100
111,110,Odia Dine,3.9,"North Indian, Odia",7382,Old Airport Road,77.6663946,12.9583828,https://www.zomato.com/bangalore/odia-dine-airport-road/order,150
112,111,Momoz,3.8,"Chinese, Momos, Burger, Sichuan",1017,Jeevan Bhima Nagar,77.6568367,12.9678074,https://www.zomato.com/bangalore/momoz-jeevan-bhima-nagar-bangalore/order,250
113,112,Sundae Everyday Ice Creams,3.7,Ice Cream,229,Brookefield,77.7168891,12.9668213,https://www.zomato.com/bangalore/sundae-everyday-ice-creams-brookefield-bangalore/order,150
114,113,Sreeraj Lassi Bar,3.9,"Beverages, Desserts, Ice Cream, Shake",241,Wilson Garden,77.5968273,12.9489339,https://www.zomato.com/bangalore/sreeraj-lassi-bar-wilson-garden-bangalore/order,150
115,114,Nandhini Deluxe,4.1,"Andhra, Biryani, South Indian, North Indian, Chinese, Mughlai, Desserts, Beverages",3165,Jayanagar,77.5824229,12.9292731,https://www.zomato.com/bangalore/nandhini-deluxe-2-jayanagar-bangalore/order,400
116,115,Nammura Donne Biriyani,4.1,"Biryani, South Indian",1611,BTM,77.60456543,12.91127585,https://www.zomato.com/bangalore/nammura-donne-biriyani-1-btm/order,200
117,116,Punjabi Unplugged,3.6,"North Indian, Chinese, Kebab, Biryani, Mughlai",1193,Whitefield,77.7497448,12.9696365,https://www.zomato.com/bangalore/punjabi-unplugged-whitefield-bangalore/order,150
118,117,Pizzaaj,3.5,"Pizza, Fast Food",298,Indiranagar,77.6404672,12.9732913,https://www.zomato.com/bangalore/pizzaaj-indiranagar-bangalore/order,250
119,118,Dhanush Miltry Hotel,0.0,"Biryani, Chinese, North Indian",15,Magadi Road,77.5553564,12.975608,https://www.zomato.com/bangalore/dhanush-miltry-hotel-magadi-road-bangalore/order,100
120,119,Glen's Bakehouse,4.2,"Bakery, Cafe, Continental, Italian, Fast Food, Beverages, Desserts",2343,Sanjay Nagar,77.6958748,12.9578658,https://www.zomato.com/bangalore/glens-bakehouse-sanjay-nagar-bangalore/order,400
121,120,Sri Vinayaka Suger Can Juice Center,4.0,Juices,21,Electronic City,77.64825296,12.8487599,https://www.zomato.com/bangalore/sri-vinayaka-suger-can-juice-center-electronic-city-bangalore/order,100
122,121,Burger Man,3.8,"Burger, Fast Food, Sandwich",227,Yelahanka,77.5963454,13.1006982,https://www.zomato.com/bangalore/burger-man-yelahanka-bangalore/order,150
123,122,Diwali Specials By CakeZone - Pure Veg,3.3,"Bakery, Desserts, Waffle",25,BTM,77.60456543,12.91127585,https://www.zomato.com/bangalore/diwali-specials-by-cakezone-pure-veg-btm-bangalore/order,150
124,123,Hokart - Mumbai 99 variety Dosa And Pav Bhaji,0.0,South Indian,0,Kalyan Nagar,77.6403368,13.0221416,https://www.zomato.com/bangalore/hokart-mumbai-99-variety-dosa-and-pav-bhaji-kalyan-nagar-bangalore/order,125
125,124,Pancakes By Knight Bite,4.0,Desserts,31,Marathahalli,77.6984163,12.9552572,https://www.zomato.com/bangalore/pancakes-by-knight-bite-marathahalli-bangalore/order,150
126,125,Gelatissimo,4.0,"Ice Cream, Desserts, Beverages, Shake",31,Kalyan Nagar,77.6403368,13.0221416,https://www.zomato.com/bangalore/gelatissimo-kalyan-nagar-bangalore/order,250
127,126,Burger It Up,4.0,"Burger, Continental, Beverages",40,Yeshwantpur,77.5529215,13.02383,https://www.zomato.com/bangalore/burger-it-up-yeshwantpur-bangalore/order,250
128,127,Rajasthani Bhojan,4.0,Rajasthani,219,Rajajinagar,77.554883,12.9882338,https://www.zomato.com/bangalore/rajasthani-bhojan-rajajinagar-bangalore/order,100
129,71,California Burrito,4.3,"Mexican, Fast Food, Beverages",2896,Mantri Square,77.554883,12.9882338,https://www.zomato.com/bangalore/california-burrito-malleshwaram/order,150
130,128,Pattegar Donne Biriyani,3.9,"Chinese, North Indian, Rolls, Biryani, Desserts",246,Vijay Nagar,77.61250656,12.96591365,https://www.zomato.com/bangalore/pattegar-donne-biriyani-1-vijay-nagar-bangalore/order,200
131,129,Ninan's Steak House,3.4,"Steak, BBQ, Fast Food, Beverages, Continental, Salad, Pasta, European",33,Bommanahalli,77.6239038,12.9089453,https://www.zomato.com/bangalore/ninans-steak-house-bommanahalli-bangalore/order,200
132,130,"Frozen Bottle - Milkshakes, Desserts and Ice Cream",4.2,"Beverages, Desserts, Ice Cream, Waffle, Bakery, Healthy Food",3499,Koramangala 5th Block,77.6189768,12.9348429,https://www.zomato.com/bangalore/frozen-bottle-milkshakes-desserts-and-ice-cream-koramangala-5th-block-bangalore/order,250
133,131,Gullu's Chat,3.8,"Fast Food, Street Food, Sandwich, Pizza, Desserts, Beverages",8049,Seshadripuram,77.5753419,12.9931876,https://www.zomato.com/bangalore/gullus-chat-seshadripuram/order,125
134,132,Schezwan Hub,3.7,"Chinese, Sichuan",268,Electronic City,77.64825296,12.8487599,https://www.zomato.com/bangalore/schezwan-hub-1-electronic-city-bangalore/order,200
135,133,Donne Biryani House,3.5,"Biryani, Fast Food",1706,BTM,77.60456543,12.91127585,https://www.zomato.com/bangalore/donne-biryani-house-btm-bangalore/order,150
136,134,Naati Adda,0.0,"South Indian, Biryani",0,Electronic City,77.64825296,12.8487599,https://www.zomato.com/bangalore/naati-adda-1-electronic-city-bangalore/order,225
137,135,Burgers Kingdom,3.3,"Burger, Fast Food, Pizza, Beverages",1965,Banaswadi,77.6518539,13.0141618,https://www.zomato.com/bangalore/burgers-kingdom-banaswadi-bangalore/order,150
138,136,CupCake Noggins By CakeZone,3.1,Bakery,31,Electronic City,77.64825296,12.8487599,https://www.zomato.com/bangalore/cupcake-noggins-by-cakezone-electronic-city-bangalore/order,150
139,137,RollsKing,3.9,"Rolls, Fast Food, North Indian",14,Brookefield,77.7168891,12.9668213,https://www.zomato.com/bangalore/rollsking-brookefield-bangalore/order,200
140,138,Sathyams Delight,4.0,"North Indian, Chinese",118,Banashankari,77.59445195,12.96528325,https://www.zomato.com/bangalore/sathyams-delight-banashankari-bangalore/order,150
141,139,Olio - The Wood Fired Pizzeria,3.6,"Pizza, Italian",32,Kadubeesanahalli,77.6972484,12.942199,https://www.zomato.com/bangalore/olio-the-wood-fired-pizzeria-kadubeesanahalli-bangalore/order,300
142,140,Amma's Pastries,4.0,Bakery,1230,Varthur Main Road,77.7471103,12.9413238,https://www.zomato.com/bangalore/ammas-pastries-1-varthur-main-road-whitefield-bangalore/order,50
143,141,Poha Point,3.9,"Maharashtrian, Street Food, Fast Food, Sandwich, Beverages",1538,Koramangala 6th Block,77.6238477,12.9390255,https://www.zomato.com/bangalore/poha-point-koramangala-6th-block-bangalore/order,100
144,142,Anna Kuteera,4.0,"South Indian, North Indian, Chinese, Shake, Ice Cream, Beverages",10300,Banashankari,77.59445195,12.96528325,https://www.zomato.com/bangalore/anna-kuteera-1-banashankari/order,250
145,10,Mega Biryani,4.0,Biryani,4,Frazer Town,77.6130165,12.996845,https://www.zomato.com/bangalore/mega-biryani-frazer-town-bangalore/order,200
146,143,Jai Maruthi 99 Variety Dosa & Pav Bhaji Corner,4.0,"South Indian, Street Food",3774,Electronic City,77.64825296,12.8487599,https://www.zomato.com/bangalore/jai-maruthi-99-variety-dosa-pav-bhaji-corner-electronic-city-bangalore/order,150
147,144,Kota Thali Wala,4.0,North Indian,24,Electronic City,77.64825296,12.8487599,https://www.zomato.com/bangalore/kota-thali-wala-electronic-city-bangalore/order,150
148,145,Chai Days,4.0,"Beverages, Fast Food, Street Food, Tea",370,Kalyan Nagar,77.6403368,13.0221416,https://www.zomato.com/bangalore/chai-days-kalyan-nagar-bangalore/order,150
149,146,IBC (Indian Biryani Company),3.6,"Biryani, North Indian, Mughlai",1152,BTM,77.60456543,12.91127585,https://www.zomato.com/bangalore/ibc-indian-biryani-company-1-btm-bangalore/order,250
150,147,Basmati Express,3.8,"Chettinad, North Indian",327,Kalyan Nagar,77.6403368,13.0221416,https://www.zomato.com/bangalore/basmati-express-kalyan-nagar-bangalore/order,150
151,148,Chai Bar,4.2,"Tea, Fast Food",110,Old Airport Road,77.6663946,12.9583828,https://www.zomato.com/bangalore/chai-bar-airport-road-bangalore/order,50
152,149,Sikandar,4.6,"Rolls, Kebab, North Indian, Desserts",242,MG Road,77.6067902,12.9755264,https://www.zomato.com/bangalore/sikandar-mg-road-bangalore/order,250
153,150,Tandoor Box,3.8,"Fast Food, North Indian, Rolls",1667,Whitefield,77.7497448,12.9696365,https://www.zomato.com/bangalore/tandoor-box-whitefield/order,250
154,151,Brik Oven,3.8,"Cafe, Italian, Fast Food, Beverages, Waffle, Desserts",717,Santosh Tower,77.7497448,12.9696365,https://www.zomato.com/bangalore/brik-oven-whitefield-bangalore/order,500
155,152,ZAZA 22 Spice Awadhi Biryani,3.8,"Biryani, Mughlai, North Indian",270,Sarjapur Road,77.6653284,12.920441,https://www.zomato.com/bangalore/zaza-22-spice-awadhi-biryani-sarjapur-road-bangalore/order,250
156,153,Hyderabadi Biryani Utsav,4.0,"Biryani, Hyderabadi, North Indian, Chinese, Fast Food",3581,Old Madras Road,77.6962756,13.0086263,https://www.zomato.com/bangalore/hyderabadi-biryani-utsav-old-madras-road/order,400
157,154,The Momos,0.0,Momos,1,Hebbal,77.5919,13.0382184,https://www.zomato.com/bangalore/the-momos-1-hebbal-bangalore/order,100
158,37,Kwality Wall’s Frozen Dessert and Ice Cream Shop,4.5,"Ice Cream, Desserts",1073,Nagawara,77.6209093,13.0431413,https://www.zomato.com/bangalore/kwality-walls-frozen-dessert-and-ice-cream-shop-nagawara-bangalore/order,100
159,155,The Momo Co.,4.1,"Chinese, Momos, Desserts, Beverages, Sichuan",180,Bommanahalli,77.6239038,12.9089453,https://www.zomato.com/bangalore/the-momo-co-bommanahalli-bangalore/order,250
160,156,Ambur Star Briyani Since 1890,4.2,"Biryani, Chettinad, Chinese, North Indian",6004,Indiranagar,77.6404672,12.9732913,https://www.zomato.com/bangalore/ambur-star-briyani-since-1890-indiranagar-bangalore/order,350
161,157,Shree Mahalakshmi Sweets,4.1,"Mithai, Street Food",2119,Basaveshwara Nagar,77.5394749,12.9931607,https://www.zomato.com/bangalore/shree-mahalakshmi-sweets-basaveshwara-nagar/order,100
162,158,Foodeez Zone,4.3,"North Indian, Chinese, Biryani",61,New BEL Road,77.564105,13.0393922,https://www.zomato.com/bangalore/foodeez-zone-2-new-bel-road-bangalore/order,250
163,159,Fida Ambur Dum Biriyani And Kabab,3.1,"Biryani, North Indian, Chinese",14,Bommanahalli,77.6239038,12.9089453,https://www.zomato.com/bangalore/fida-ambur-dum-biriyani-and-kabab-bommanahalli-bangalore/order,150
164,78,KFC,3.9,"Burger, Fast Food, Biryani, Desserts, Beverages",14000,Basaveshwara Nagar,77.5394749,12.9931607,https://www.zomato.com/bangalore/kfc-basaveshwara-nagar/order,200
165,160,Ghee And Turmeric,4.0,North Indian,104,Kadubeesanahalli,77.6972484,12.942199,https://www.zomato.com/bangalore/ghee-and-turmeric-kadubeesanahalli-bangalore/order,350
